loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,revol_bal,revol_util,total_acc,loan_status
10000.0, 60 months,17.06,248.85,E,6.0,MORTGAGE,70000.0,Verified,home_improvement,NJ,17.64,0.0,3.0,9.0,5232.0,83.0,13.0,1
18000.0, 60 months,15.27,430.78,C,10.0,OWN,92000.0,Verified,debt_consolidation,CA,28.83,0.0,1.0,9.0,22095.0,61.0,38.0,1
8000.0, 36 months,7.51,248.88,A,10.0,MORTGAGE,50004.0,Not Verified,debt_consolidation,VA,13.58,0.0,0.0,13.0,12089.0,18.2,39.0,1
35000.0, 60 months,15.99,850.95,D,0.0,MORTGAGE,51996.0,Verified,home_improvement,PA,5.54,0.0,0.0,5.0,2864.0,12.7,7.0,0
15000.0, 36 months,11.71,496.14,B,4.0,OWN,65000.0,Source Verified,debt_consolidation,NY,20.7,0.0,0.0,20.0,25464.0,49.2,56.0,1
15000.0, 36 months,16.0,527.36,E,10.0,MORTGAGE,50000.0,Source Verified,debt_consolidation,NY,6.19,0.0,0.0,8.0,11819.0,75.8,9.0,1
16000.0, 60 months,13.43,367.59,C,6.0,RENT,68000.0,Source Verified,debt_consolidation,NY,8.06,0.0,1.0,20.0,5871.0,30.3,49.0,1
10000.0, 36 months,5.79,303.27,A,10.0,MORTGAGE,79000.0,Verified,medical,TX,5.18,0.0,1.0,12.0,44822.0,15.5,46.0,1
15175.0, 36 months,21.74,577.51,F,10.0,RENT,75000.0,Source Verified,credit_card,NJ,21.82,0.0,0.0,26.0,37182.0,70.6,36.0,1
16000.0, 60 months,19.69,421.15,E,5.0,OWN,95000.0,Not Verified,debt_consolidation,OH,24.85,0.0,1.0,20.0,38245.0,96.1,50.0,1
11200.0, 36 months,10.78,365.51,C,10.0,MORTGAGE,80000.0,Not Verified,small_business,CA,7.56,1.0,1.0,4.0,18316.0,81.0,14.0,0
7500.0, 36 months,10.51,243.81,B,8.0,MORTGAGE,51996.0,Not Verified,debt_consolidation,CO,7.82,0.0,3.0,13.0,5911.0,20.9,22.0,1
20000.0, 36 months,11.36,658.23,B,10.0,MORTGAGE,185000.0,Verified,debt_consolidation,PA,8.34,0.0,0.0,10.0,46501.0,79.8,17.0,1
5000.0, 36 months,11.86,165.74,B,7.0,RENT,50000.0,Not Verified,credit_card,WI,14.83,2.0,0.0,7.0,5833.0,42.9,15.0,1
24000.0, 36 months,13.06,809.35,C,0.0,MORTGAGE,90000.0,Verified,debt_consolidation,NY,22.19,0.0,0.0,12.0,60902.0,72.3,37.0,1
9000.0, 36 months,10.0,290.41,B,3.0,RENT,74000.0,Verified,debt_consolidation,CA,13.61,0.0,0.0,7.0,9038.0,57.2,17.0,1
5500.0, 36 months,6.54,168.67,A,4.0,RENT,23000.0,Source Verified,car,WA,20.77,0.0,0.0,4.0,1296.0,13.9,8.0,1
11000.0, 36 months,6.99,339.6,A,8.0,RENT,32400.0,Not Verified,debt_consolidation,VT,8.19,0.0,0.0,4.0,6327.0,27.3,12.0,1
6000.0, 36 months,7.88,187.69,A,5.0,MORTGAGE,36000.0,Not Verified,debt_consolidation,NJ,4.23,0.0,3.0,11.0,0.0,0.0,21.0,1
11200.0, 36 months,10.99,366.63,B,10.0,MORTGAGE,132000.0,Verified,other,GA,10.03,0.0,0.0,8.0,19159.0,93.9,23.0,1
12000.0, 36 months,7.49,373.22,A,2.0,RENT,65000.0,Verified,debt_consolidation,CA,13.4,0.0,0.0,13.0,13953.0,23.5,27.0,1
6400.0, 60 months,15.57,154.18,D,1.0,RENT,27000.0,Not Verified,debt_consolidation,FL,8.22,0.0,0.0,5.0,4154.0,62.9,5.0,1
6000.0, 60 months,7.88,121.32,A,3.0,MORTGAGE,65000.0,Not Verified,major_purchase,TX,9.36,0.0,0.0,8.0,6336.0,19.0,30.0,1
25200.0, 60 months,16.89,624.8,D,3.0,MORTGAGE,80000.0,Verified,home_improvement,FL,22.54,0.0,0.0,12.0,1289.0,25.3,40.0,1
1300.0, 60 months,10.59,28.01,B,10.0,RENT,66000.0,Source Verified,car,NC,27.69,0.0,0.0,18.0,60673.0,41.7,42.0,1
15000.0, 60 months,9.62,315.91,B,7.0,MORTGAGE,90000.0,Verified,home_improvement,AZ,7.95,0.0,1.0,6.0,17645.0,28.3,28.0,1
5000.0, 60 months,11.86,110.87,B,8.0,MORTGAGE,62400.0,Verified,home_improvement,FL,21.96,0.0,0.0,8.0,23600.0,53.4,18.0,0
6000.0, 60 months,9.25,125.28,B,10.0,OWN,69996.0,Source Verified,debt_consolidation,NY,6.99,0.0,1.0,10.0,17973.0,30.8,24.0,1
15000.0, 36 months,9.88,483.16,B,1.0,MORTGAGE,80000.0,Not Verified,debt_consolidation,MA,12.67,0.0,1.0,9.0,4227.0,14.1,26.0,1
35000.0, 60 months,20.62,939.41,F,4.0,MORTGAGE,120000.0,Verified,debt_consolidation,UT,20.14,0.0,2.0,9.0,70276.0,81.7,22.0,0
25000.0, 36 months,12.53,836.66,C,4.0,MORTGAGE,115000.0,Verified,small_business,OH,13.74,0.0,0.0,11.0,40110.0,2.9,43.0,1
6000.0, 36 months,14.72,207.18,C,7.0,RENT,21812.0,Verified,debt_consolidation,WV,17.27,0.0,0.0,6.0,5053.0,45.9,10.0,1
5500.0, 60 months,13.43,126.36,C,1.0,RENT,95000.0,Source Verified,moving,MA,9.92,0.0,3.0,10.0,12858.0,53.8,23.0,0
5000.0, 36 months,14.96,173.24,D,10.0,MORTGAGE,103000.0,Verified,other,CA,12.35,0.0,0.0,8.0,8403.0,98.9,20.0,1
4000.0, 36 months,7.88,125.13,A,4.0,RENT,72000.0,Not Verified,credit_card,FL,20.08,0.0,2.0,6.0,9652.0,55.2,28.0,1
14400.0, 36 months,8.9,457.25,A,0.0,OWN,150000.0,Source Verified,debt_consolidation,NY,14.85,0.0,0.0,12.0,63864.0,55.0,38.0,1
28000.0, 36 months,15.96,983.85,C,5.0,MORTGAGE,235000.0,Source Verified,credit_card,VA,9.08,0.0,1.0,10.0,18287.0,82.7,27.0,1
13750.0, 60 months,14.46,323.23,D,10.0,MORTGAGE,48000.0,Verified,debt_consolidation,NJ,18.88,0.0,0.0,6.0,14066.0,92.5,15.0,1
15000.0, 36 months,8.9,476.3,A,1.0,RENT,40000.0,Source Verified,debt_consolidation,NY,11.76,0.0,3.0,9.0,15606.0,29.4,15.0,1
35000.0, 60 months,19.29,913.52,E,10.0,OWN,350000.0,Verified,debt_consolidation,MI,6.67,0.0,0.0,10.0,51106.0,93.8,17.0,1
5000.0, 36 months,13.57,169.85,C,8.0,MORTGAGE,29664.0,Not Verified,debt_consolidation,GA,15.53,0.0,2.0,7.0,3262.0,93.2,23.0,0
8000.0, 36 months,14.11,273.84,D,2.0,OWN,54996.0,Not Verified,wedding,NY,12.59,0.0,2.0,7.0,6844.0,75.2,11.0,1
35000.0, 60 months,22.06,967.86,F,10.0,MORTGAGE,95300.0,Verified,credit_card,VA,14.71,0.0,0.0,10.0,27800.0,92.7,38.0,1
6000.0, 36 months,11.83,198.81,B,3.0,MORTGAGE,59000.0,Not Verified,debt_consolidation,CA,20.4,0.0,0.0,11.0,7278.0,30.1,13.0,1
12500.0, 36 months,15.33,435.36,D,5.0,OWN,75000.0,Not Verified,debt_consolidation,GA,0.64,0.0,0.0,2.0,1161.0,23.7,10.0,1
6500.0, 36 months,7.51,202.22,A,5.0,MORTGAGE,44000.0,Not Verified,debt_consolidation,PA,18.55,0.0,2.0,12.0,279.0,1.7,51.0,1
7000.0, 36 months,7.9,219.04,A,10.0,MORTGAGE,75000.0,Source Verified,debt_consolidation,VA,12.61,0.0,0.0,13.0,19848.0,62.8,36.0,1
10000.0, 36 months,10.0,322.68,B,1.0,RENT,89904.0,Source Verified,debt_consolidation,NY,8.06,0.0,1.0,19.0,9745.0,60.2,41.0,1
20000.0, 60 months,13.99,301.26,C,10.0,MORTGAGE,52000.0,Verified,debt_consolidation,MI,27.76,0.0,3.0,16.0,8808.0,27.4,39.0,1
14500.0, 36 months,13.85,494.51,C,10.0,MORTGAGE,153000.0,Not Verified,credit_card,OR,9.11,0.0,0.0,17.0,41232.0,77.1,49.0,1
25000.0, 60 months,13.98,416.9,C,10.0,RENT,69996.0,Verified,debt_consolidation,WA,8.09,0.0,1.0,4.0,20574.0,88.0,8.0,0
7500.0, 36 months,14.27,257.32,C,4.0,RENT,57000.0,Source Verified,debt_consolidation,NJ,12.44,0.0,3.0,15.0,5443.0,23.7,29.0,1
13250.0, 36 months,10.37,429.85,B,3.0,MORTGAGE,65496.0,Source Verified,debt_consolidation,IL,22.06,0.0,4.0,17.0,1692.0,2.8,46.0,1
8000.0, 36 months,8.49,252.51,A,4.0,RENT,65004.0,Not Verified,other,CA,3.45,0.0,0.0,11.0,4822.0,39.5,18.0,1
11700.0, 36 months,12.87,393.51,C,2.0,MORTGAGE,53832.0,Not Verified,credit_card,NY,24.7,0.0,2.0,8.0,9201.0,81.4,16.0,1
10000.0, 36 months,12.73,335.67,C,5.0,MORTGAGE,160000.0,Not Verified,small_business,PA,5.63,0.0,1.0,17.0,8138.0,56.6,28.0,1
7200.0, 60 months,9.62,151.64,B,7.0,MORTGAGE,65000.0,Not Verified,renewable_energy,NY,1.64,0.0,1.0,8.0,3320.0,27.2,29.0,1
4500.0, 36 months,7.88,140.77,A,5.0,RENT,28800.0,Not Verified,major_purchase,VT,15.42,0.0,3.0,10.0,6031.0,49.0,19.0,1
13250.0, 60 months,13.43,304.41,C,10.0,RENT,75324.0,Verified,debt_consolidation,OR,18.3,0.0,1.0,14.0,17789.0,31.0,23.0,1
6000.0, 36 months,12.98,202.11,C,3.0,RENT,100000.0,Verified,debt_consolidation,VA,14.48,3.0,0.0,8.0,14271.0,55.1,22.0,1
10575.0, 60 months,14.17,247.0,C,1.0,MORTGAGE,28000.0,Not Verified,small_business,OH,22.24,0.0,1.0,8.0,457.0,30.5,16.0,1
5000.0, 36 months,13.49,169.66,C,0.0,RENT,19800.0,Source Verified,moving,GA,11.94,0.0,3.0,4.0,7553.0,87.7,4.0,1
3000.0, 36 months,11.89,99.5,B,2.0,RENT,31200.0,Not Verified,debt_consolidation,CA,7.35,0.0,0.0,7.0,2572.0,30.3,18.0,1
10725.0, 36 months,13.16,362.19,C,1.0,RENT,55000.0,Not Verified,credit_card,MD,12.09,0.0,2.0,17.0,20854.0,49.3,27.0,1
23325.0, 60 months,17.58,586.99,D,8.0,MORTGAGE,48800.0,Verified,medical,NC,23.48,0.0,3.0,16.0,15529.0,46.2,39.0,1
7000.0, 36 months,19.47,258.28,F,3.0,RENT,60000.0,Not Verified,debt_consolidation,NJ,17.08,0.0,0.0,11.0,13859.0,88.5,14.0,1
16000.0, 36 months,14.54,551.05,D,10.0,MORTGAGE,55530.0,Verified,debt_consolidation,CA,12.99,0.0,0.0,7.0,11200.0,82.4,11.0,0
6000.0, 36 months,6.17,183.0,A,10.0,MORTGAGE,57006.0,Source Verified,debt_consolidation,DC,3.3,0.0,0.0,6.0,2962.0,34.8,17.0,1
19000.0, 60 months,16.69,469.04,E,9.0,RENT,82000.0,Verified,debt_consolidation,NY,13.84,1.0,3.0,12.0,17483.0,52.4,19.0,1
6000.0, 36 months,10.25,194.31,B,2.0,MORTGAGE,24000.0,Not Verified,home_improvement,MI,9.7,0.0,3.0,10.0,1838.0,14.2,15.0,1
15000.0, 36 months,12.87,504.5,C,2.0,MORTGAGE,76500.0,Not Verified,debt_consolidation,OH,20.41,0.0,1.0,10.0,57775.0,95.8,26.0,1
20000.0, 36 months,13.06,674.46,C,3.0,RENT,80000.0,Verified,debt_consolidation,NY,11.17,0.0,1.0,12.0,5459.0,33.1,20.0,1
15000.0, 36 months,5.79,454.91,A,5.0,MORTGAGE,130000.0,Verified,debt_consolidation,WA,7.44,0.0,2.0,6.0,19903.0,27.8,17.0,1
12000.0, 36 months,6.03,365.23,A,1.0,RENT,85000.0,Not Verified,debt_consolidation,PA,6.79,0.0,0.0,10.0,17412.0,29.9,39.0,1
10000.0, 36 months,11.36,329.1,B,10.0,RENT,70800.0,Not Verified,debt_consolidation,CA,20.31,0.0,0.0,11.0,24672.0,63.8,19.0,1
14400.0, 60 months,11.71,318.22,B,10.0,MORTGAGE,84000.0,Source Verified,car,CA,10.5,0.0,0.0,12.0,8655.0,41.6,22.0,1
22000.0, 60 months,20.62,590.49,F,7.0,RENT,148000.0,Verified,debt_consolidation,IL,5.23,1.0,1.0,7.0,43.0,0.4,18.0,1
7000.0, 36 months,12.98,235.8,C,4.0,RENT,97000.0,Verified,credit_card,WA,17.27,2.0,0.0,4.0,0.0,0.0,17.0,1
18000.0, 36 months,17.27,644.18,D,7.0,MORTGAGE,140000.0,Verified,debt_consolidation,WA,9.75,0.0,3.0,16.0,21717.0,89.8,29.0,1
24000.0, 60 months,15.99,583.51,D,1.0,RENT,100000.0,Verified,debt_consolidation,CA,19.66,0.0,0.0,4.0,4807.0,68.7,8.0,1
6000.0, 36 months,10.65,195.44,B,6.0,OWN,65000.0,Source Verified,debt_consolidation,NJ,24.57,1.0,1.0,19.0,27533.0,45.3,29.0,1
6000.0, 36 months,11.78,198.66,C,4.0,RENT,42000.0,Verified,major_purchase,FL,10.6,0.0,1.0,4.0,1878.0,81.7,14.0,1
24000.0, 60 months,12.69,418.01,B,9.0,MORTGAGE,76000.0,Verified,debt_consolidation,MA,21.65,0.0,1.0,14.0,23659.0,56.3,31.0,1
13200.0, 60 months,14.27,309.0,C,1.0,MORTGAGE,50004.0,Verified,debt_consolidation,IL,8.66,0.0,2.0,9.0,15830.0,58.4,15.0,1
10000.0, 60 months,11.99,222.4,B,10.0,MORTGAGE,93000.0,Not Verified,car,TX,14.12,0.0,4.0,8.0,5413.0,34.5,18.0,1
9200.0, 36 months,13.61,312.7,C,4.0,RENT,52250.0,Not Verified,debt_consolidation,MA,21.27,0.0,0.0,9.0,12882.0,74.9,17.0,1
10000.0, 36 months,7.51,311.1,A,8.0,MORTGAGE,105000.0,Not Verified,credit_card,WA,4.86,0.0,0.0,15.0,7566.0,6.2,27.0,1
4325.0, 36 months,11.89,143.44,B,10.0,MORTGAGE,45000.0,Verified,credit_card,OR,13.73,0.0,0.0,3.0,4357.0,87.1,13.0,1
12000.0, 36 months,10.37,389.3,B,8.0,RENT,40000.0,Verified,other,IL,20.49,0.0,3.0,9.0,4473.0,68.8,15.0,1
5000.0, 36 months,13.22,169.01,C,2.0,MORTGAGE,110000.0,Not Verified,home_improvement,GA,15.4,0.0,2.0,10.0,53761.0,92.1,20.0,0
6000.0, 36 months,7.51,186.67,A,6.0,RENT,30000.0,Source Verified,credit_card,CT,22.12,0.0,1.0,7.0,11485.0,54.2,28.0,1
25000.0, 36 months,14.11,855.73,D,0.0,RENT,90000.0,Verified,debt_consolidation,DC,11.67,0.0,0.0,13.0,17958.0,55.3,20.0,1
21000.0, 60 months,16.77,519.32,D,2.0,MORTGAGE,125000.0,Verified,debt_consolidation,OH,13.69,0.0,0.0,18.0,31157.0,52.7,24.0,1
4500.0, 36 months,14.27,154.4,C,10.0,RENT,55000.0,Not Verified,debt_consolidation,FL,18.92,1.0,2.0,16.0,10637.0,66.8,26.0,0
25000.0, 60 months,16.02,608.22,D,10.0,MORTGAGE,70000.0,Verified,debt_consolidation,TX,20.31,0.0,2.0,17.0,16065.0,36.2,55.0,1
4000.0, 36 months,9.63,128.38,A,5.0,MORTGAGE,95000.0,Not Verified,other,UT,7.87,1.0,2.0,9.0,5961.0,13.4,27.0,1
32000.0, 60 months,19.91,846.21,E,9.0,RENT,112000.0,Verified,debt_consolidation,NY,13.25,0.0,1.0,9.0,11033.0,48.0,22.0,1
8000.0, 36 months,10.75,260.97,B,5.0,MORTGAGE,550000.0,Source Verified,major_purchase,WA,0.53,0.0,1.0,5.0,10202.0,89.5,16.0,1
17225.0, 60 months,11.49,378.74,B,10.0,RENT,81096.0,Verified,debt_consolidation,NJ,17.21,0.0,0.0,15.0,15735.0,47.7,28.0,1
9600.0, 36 months,17.14,342.94,E,5.0,RENT,78000.0,Not Verified,wedding,TX,19.26,1.0,0.0,26.0,8725.0,33.9,33.0,1
16000.0, 60 months,11.99,355.84,B,7.0,RENT,32000.0,Verified,debt_consolidation,IL,11.63,0.0,2.0,7.0,5092.0,27.8,18.0,0
23000.0, 60 months,13.49,529.11,C,9.0,MORTGAGE,52788.0,Verified,debt_consolidation,GA,6.66,0.0,0.0,2.0,7626.0,44.1,9.0,1
5500.0, 60 months,13.35,126.13,C,5.0,MORTGAGE,40000.0,Source Verified,debt_consolidation,MD,12.48,0.0,1.0,12.0,3133.0,16.3,26.0,0
3000.0, 36 months,13.22,101.41,C,4.0,MORTGAGE,50402.03,Not Verified,credit_card,GA,11.45,0.0,0.0,23.0,21085.0,36.8,47.0,1
6000.0, 36 months,7.14,185.64,A,8.0,RENT,60495.0,Not Verified,car,CA,13.43,0.0,0.0,11.0,7537.0,23.1,15.0,1
9000.0, 36 months,5.79,272.95,A,6.0,MORTGAGE,52000.0,Not Verified,debt_consolidation,PA,14.15,0.0,0.0,12.0,5572.0,15.2,24.0,1
7750.0, 36 months,6.91,238.98,A,3.0,OWN,20352.0,Verified,credit_card,TX,22.23,0.0,0.0,6.0,15863.0,72.1,7.0,1
12000.0, 60 months,15.23,286.93,C,6.0,MORTGAGE,70000.0,Not Verified,debt_consolidation,PA,20.57,0.0,1.0,9.0,16512.0,48.0,23.0,0
8875.0, 36 months,10.74,289.47,B,1.0,RENT,23000.0,Source Verified,other,CA,17.32,2.0,1.0,6.0,451.0,5.9,17.0,0
20000.0, 60 months,13.98,325.62,C,4.0,RENT,58595.0,Verified,other,NJ,4.67,0.0,0.0,8.0,7652.0,43.0,13.0,1
12300.0, 36 months,8.49,388.23,A,3.0,RENT,70000.0,Not Verified,debt_consolidation,FL,18.7,1.0,0.0,9.0,9848.0,42.3,24.0,1
10000.0, 36 months,11.99,332.1,B,10.0,MORTGAGE,192000.0,Verified,major_purchase,CA,0.39,0.0,0.0,6.0,1802.0,33.4,21.0,1
7500.0, 36 months,16.89,266.99,D,2.0,RENT,91500.0,Verified,credit_card,NV,19.36,0.0,0.0,9.0,14705.0,98.7,22.0,0
7000.0, 36 months,9.07,222.83,A,3.0,RENT,46000.0,Not Verified,moving,MD,21.65,0.0,0.0,16.0,5368.0,16.6,28.0,1
11200.0, 36 months,15.31,389.94,D,0.0,MORTGAGE,43008.0,Not Verified,major_purchase,NJ,21.85,0.0,1.0,10.0,10677.0,55.0,16.0,1
14000.0, 60 months,15.28,335.13,D,10.0,OWN,30000.0,Verified,debt_consolidation,TX,19.68,0.0,0.0,16.0,16466.0,46.0,24.0,1
18000.0, 60 months,18.17,458.75,F,0.0,MORTGAGE,60008.0,Verified,debt_consolidation,TX,18.5,0.0,1.0,4.0,7685.0,96.6,35.0,1
4000.0, 60 months,11.12,87.21,B,8.0,RENT,26000.0,Source Verified,medical,OH,4.94,0.0,1.0,7.0,3559.0,16.0,9.0,1
10000.0, 36 months,10.99,327.34,B,10.0,MORTGAGE,135000.0,Not Verified,credit_card,NJ,10.57,0.0,0.0,10.0,4817.0,76.5,36.0,1
20000.0, 60 months,10.65,431.37,B,10.0,OWN,62400.0,Verified,debt_consolidation,KS,24.02,0.0,0.0,11.0,15709.0,55.1,15.0,1
7000.0, 36 months,10.62,227.92,B,4.0,RENT,28000.0,Not Verified,credit_card,MO,23.19,0.0,0.0,6.0,10215.0,64.2,7.0,1
6600.0, 36 months,13.85,225.09,C,0.0,MORTGAGE,30000.0,Not Verified,debt_consolidation,TX,23.16,0.0,1.0,6.0,2864.0,54.0,8.0,1
12000.0, 60 months,17.56,301.86,E,10.0,OWN,48000.0,Verified,credit_card,WI,12.65,0.0,0.0,6.0,9331.0,93.3,16.0,0
11200.0, 36 months,5.79,339.67,A,6.0,MORTGAGE,60000.0,Not Verified,debt_consolidation,NC,10.06,0.0,0.0,7.0,6812.0,37.4,13.0,1
8000.0, 36 months,6.03,243.49,A,0.0,RENT,67200.0,Not Verified,major_purchase,TX,4.02,0.0,0.0,6.0,7501.0,38.7,21.0,1
7000.0, 36 months,11.71,231.54,B,7.0,MORTGAGE,64000.0,Not Verified,credit_card,NV,13.13,0.0,0.0,7.0,6817.0,92.1,11.0,1
16275.0, 60 months,12.69,367.73,B,10.0,MORTGAGE,50000.0,Source Verified,debt_consolidation,MN,27.79,0.0,1.0,11.0,16982.0,45.7,25.0,1
21000.0, 60 months,19.29,548.11,E,9.0,RENT,150000.0,Verified,debt_consolidation,CA,14.0,0.0,0.0,9.0,21628.0,90.5,20.0,0
2800.0, 36 months,6.54,85.87,A,0.0,RENT,30000.0,Verified,other,NM,2.08,0.0,2.0,5.0,0.0,0.0,23.0,1
10000.0, 36 months,6.62,307.04,A,4.0,RENT,85000.0,Not Verified,debt_consolidation,NY,21.05,0.0,0.0,17.0,14022.0,35.6,34.0,1
6000.0, 36 months,11.49,197.83,B,4.0,RENT,50000.0,Not Verified,debt_consolidation,FL,23.04,0.0,0.0,11.0,12529.0,74.6,22.0,1
1750.0, 36 months,11.89,58.04,B,5.0,MORTGAGE,52160.0,Not Verified,credit_card,VA,2.65,1.0,3.0,6.0,3002.0,5.1,15.0,1
7500.0, 36 months,12.86,252.2,D,3.0,RENT,48500.0,Not Verified,debt_consolidation,PA,20.56,2.0,2.0,13.0,20716.0,82.1,25.0,1
13000.0, 60 months,12.99,295.73,C,5.0,RENT,60000.0,Not Verified,debt_consolidation,VA,9.82,0.0,0.0,13.0,6988.0,29.6,17.0,1
5000.0, 36 months,7.74,156.1,A,0.0,OWN,15000.0,Verified,debt_consolidation,NM,15.6,0.0,2.0,8.0,11602.0,37.9,24.0,1
4500.0, 36 months,14.59,155.1,D,3.0,RENT,41000.0,Not Verified,major_purchase,NY,20.31,0.0,1.0,8.0,2296.0,49.9,17.0,1
10800.0, 36 months,7.49,335.9,A,2.0,RENT,119000.0,Not Verified,credit_card,CA,3.14,0.0,0.0,4.0,3417.0,45.6,18.0,1
2000.0, 36 months,6.91,61.68,A,6.0,MORTGAGE,80000.0,Not Verified,medical,TX,21.25,1.0,0.0,7.0,0.0,0.0,30.0,1
22000.0, 60 months,13.49,506.11,C,3.0,MORTGAGE,45000.0,Verified,house,TX,7.97,0.0,0.0,4.0,13093.0,91.6,34.0,0
2400.0, 36 months,12.68,80.5,C,0.0,RENT,12000.0,Verified,debt_consolidation,CA,7.0,0.0,2.0,4.0,1340.0,17.4,7.0,1
1500.0, 36 months,11.36,49.37,B,10.0,MORTGAGE,58000.0,Not Verified,medical,TX,24.74,0.0,1.0,12.0,22238.0,72.4,22.0,0
13500.0, 36 months,7.88,422.3,A,3.0,RENT,45312.0,Source Verified,debt_consolidation,CO,19.6,0.0,4.0,10.0,13519.0,29.9,16.0,1
7000.0, 36 months,8.9,222.28,A,9.0,MORTGAGE,70000.0,Not Verified,small_business,MD,4.1,0.0,0.0,4.0,7850.0,50.6,14.0,1
7700.0, 60 months,13.98,179.09,C,10.0,RENT,73000.0,Source Verified,wedding,AK,13.05,0.0,1.0,3.0,37419.0,85.0,23.0,1
5000.0, 36 months,6.03,152.18,A,10.0,MORTGAGE,95000.0,Not Verified,debt_consolidation,CA,5.05,0.0,0.0,14.0,6150.0,11.8,44.0,1
10000.0, 36 months,8.59,316.11,A,0.0,OWN,91000.0,Not Verified,home_improvement,LA,2.94,0.0,0.0,7.0,10373.0,28.7,29.0,1
6400.0, 36 months,13.23,216.36,C,2.0,RENT,93500.0,Source Verified,debt_consolidation,VA,13.3,0.0,1.0,10.0,16379.0,82.6,12.0,1
10000.0, 36 months,8.94,317.72,A,6.0,RENT,114800.0,Verified,debt_consolidation,NY,6.34,0.0,1.0,7.0,12077.0,71.7,13.0,1
9600.0, 60 months,15.21,229.45,D,4.0,MORTGAGE,90000.0,Source Verified,debt_consolidation,VA,6.17,0.0,3.0,15.0,16555.0,51.1,24.0,0
10000.0, 36 months,14.22,342.85,C,8.0,RENT,30500.0,Not Verified,debt_consolidation,NJ,12.24,0.0,0.0,4.0,13667.0,83.3,6.0,1
7200.0, 36 months,12.18,239.76,B,1.0,RENT,111000.0,Not Verified,other,CA,22.39,0.0,0.0,16.0,37591.0,77.2,34.0,1
4800.0, 36 months,12.12,159.71,B,5.0,RENT,60000.0,Not Verified,credit_card,AL,22.08,0.0,2.0,17.0,7704.0,67.0,27.0,1
20000.0, 60 months,19.36,522.79,F,9.0,MORTGAGE,90000.0,Verified,debt_consolidation,NY,8.72,1.0,1.0,4.0,4690.0,59.4,26.0,1
24000.0, 60 months,17.49,602.81,D,10.0,RENT,201000.0,Verified,other,TX,14.55,0.0,2.0,11.0,39396.0,78.0,35.0,0
18000.0, 60 months,18.91,293.87,F,0.0,RENT,125000.0,Source Verified,debt_consolidation,CA,13.89,0.0,1.0,11.0,6595.0,53.6,39.0,1
21000.0, 36 months,13.92,716.88,C,6.0,OWN,68000.0,Verified,other,GA,17.95,0.0,0.0,10.0,14533.0,80.7,14.0,0
7725.0, 36 months,11.99,256.55,B,10.0,MORTGAGE,105000.0,Verified,debt_consolidation,VA,9.38,5.0,3.0,9.0,1070.0,23.8,46.0,1
10000.0, 36 months,14.96,346.47,D,0.0,RENT,60000.0,Not Verified,debt_consolidation,MA,21.02,0.0,3.0,13.0,32238.0,70.9,23.0,1
1500.0, 36 months,13.47,50.89,C,4.0,OWN,18000.0,Source Verified,other,PA,21.47,0.0,0.0,3.0,865.0,86.5,4.0,1
11800.0, 36 months,6.92,363.92,A,3.0,RENT,40000.0,Verified,debt_consolidation,CA,28.5,0.0,0.0,13.0,13686.0,31.1,22.0,1
14400.0, 36 months,9.51,461.35,B,10.0,RENT,88068.0,Not Verified,debt_consolidation,CA,9.96,0.0,0.0,10.0,4765.0,16.5,32.0,1
16000.0, 36 months,11.99,531.36,B,3.0,RENT,113000.0,Verified,debt_consolidation,VA,20.02,0.0,0.0,7.0,14280.0,84.0,24.0,1
18000.0, 36 months,8.9,571.56,A,10.0,MORTGAGE,99000.0,Verified,debt_consolidation,GA,20.04,0.0,1.0,15.0,29814.0,56.9,34.0,1
8000.0, 60 months,13.61,184.54,C,3.0,RENT,33000.0,Verified,house,MI,0.36,0.0,3.0,4.0,240.0,1.5,6.0,1
1500.0, 36 months,13.16,50.66,C,7.0,MORTGAGE,30000.0,Not Verified,other,DE,10.44,1.0,2.0,6.0,10926.0,72.4,15.0,1
8400.0, 36 months,15.21,292.06,D,8.0,MORTGAGE,56000.0,Verified,debt_consolidation,MO,19.86,0.0,1.0,14.0,6166.0,65.6,21.0,0
12000.0, 36 months,6.91,225.11,A,4.0,MORTGAGE,85000.0,Verified,debt_consolidation,FL,22.57,0.0,0.0,13.0,17231.0,60.9,36.0,1
10000.0, 60 months,14.91,237.43,D,2.0,RENT,94000.0,Verified,home_improvement,VA,0.0,1.0,1.0,3.0,0.0,0.0,14.0,1
10000.0, 36 months,13.36,338.68,D,4.0,RENT,45000.0,Verified,wedding,NY,1.73,0.0,1.0,3.0,3153.0,30.3,6.0,1
12000.0, 60 months,10.99,260.85,B,2.0,RENT,45000.0,Not Verified,other,NY,21.55,0.0,0.0,8.0,12330.0,65.6,11.0,1
12000.0, 60 months,8.9,248.52,A,4.0,MORTGAGE,118392.0,Verified,car,CA,9.75,0.0,0.0,9.0,2787.0,3.9,24.0,1
4750.0, 36 months,9.25,151.61,B,0.0,RENT,39996.0,Not Verified,debt_consolidation,OH,20.07,0.0,1.0,4.0,5883.0,62.5,6.0,1
11000.0, 36 months,10.59,358.0,B,3.0,RENT,46000.0,Source Verified,debt_consolidation,WI,14.71,0.0,0.0,9.0,1817.0,69.9,29.0,1
